type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,84:72:07:34:0C:02,-86,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,447571,0,68,0,0,0.631807,128,[68 64 4 0 0 0 0 0 0 0 0 0 -34 11 -31 5 -26 3 -23 4 -26 13 -24 14 -19 12 -20 4 -19 1 -18 5 -19 0 -14 1 -11 -3 -13 -7 -10 -8 -6 -12 -5 -11 -7 -12 -12 -14 -19 -15 -13 -19 -17 -16 -18 -14 -24 -15 -22 -17 -24 -15 0 0 -25 -11 -22 -14 -22 -6 -22 1 -19 2 -17 4 -16 4 -15 3 -7 5 -17 7 -10 9 -13 6 -16 8 -10 -1 -11 1 -4 1 2 3 -1 10 -1 7 -4 16 -9 13 -15 15 -12 11 -10 2 -6 8 -4 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-18,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1632561,0,28,0,0,1.81666,128,[28 -64 1 0 0 0 0 0 0 0 0 0 21 -8 21 -7 22 -7 23 -6 22 -5 21 -5 22 -4 21 -3 22 -3 21 -3 23 -2 23 -2 22 -1 21 -2 20 -1 22 -1 20 -1 19 -2 19 -1 19 -1 19 -1 20 -1 18 -1 19 -1 20 -2 20 -1 0 0 19 -2 20 -2 20 -3 19 -4 18 -4 19 -4 19 -4 18 -4 18 -5 18 -3 20 -5 17 -5 18 -6 18 -4 19 -5 19 -6 20 -6 19 -6 19 -6 18 -7 19 -6 18 -7 19 -7 19 -8 18 -7 18 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1636363,0,157,0,0,1.82316,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 3 24 2 24 2 25 1 27 0 24 0 24 -1 25 -1 23 -2 24 -2 23 -2 25 -2 25 -3 24 -3 23 -3 22 -4 24 -5 23 -4 20 -3 22 -4 21 -4 21 -4 21 -3 19 -3 21 -3 22 -3 22 0 0 -2 21 -3 22 -2 23 -1 21 0 21 0 22 -1 21 0 20 1 21 -1 20 0 22 1 20 2 21 1 21 1 21 1 23 2 22 2 22 2 22 3 21 2 22 3 22 3 22 3 23 4 21 4 22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1657857,0,135,0,0,1.84189,128,[-121 112 8 0 0 0 0 0 0 0 0 0 13 20 12 20 13 22 12 23 11 22 10 21 9 22 8 22 8 23 8 22 9 23 9 24 7 23 8 22 6 21 8 24 7 21 7 20 6 20 6 21 5 20 6 21 6 19 7 20 7 21 7 20 0 0 8 19 8 21 9 20 10 19 9 18 9 19 9 19 9 18 10 18 9 19 11 20 10 17 12 18 10 18 11 18 11 19 13 19 12 17 12 18 12 18 12 18 13 18 13 18 14 18 14 17 14 17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1668773,0,390,0,0,1.85247,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 2 16 1 15 1 16 0 16 0 16 -1 16 -1 16 -2 15 -2 16 -2 15 -3 16 -3 16 -3 15 -3 15 -3 15 -4 15 -4 15 -4 14 -4 14 -4 14 -4 14 -4 13 -4 13 -4 14 -4 13 -3 14 0 0 -3 14 -3 13 -3 13 -3 14 -3 13 -3 13 -3 13 -2 13 -2 14 -1 14 -1 14 -1 13 -1 14 -1 13 -1 14 0 14 0 14 0 14 0 14 0 14 0 15 0 14 0 15 1 15 0 15 1 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1688916,0,390,0,0,1.87253,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 8 -3 9 -3 9 -3 9 -2 9 -2 9 -2 9 -2 9 -2 9 -1 9 -1 9 -1 9 -1 9 -1 9 -1 8 0 9 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 0 8 -1 0 0 7 -1 8 -1 8 -1 8 -1 8 -1 7 -1 8 -1 7 -2 7 -2 7 -2 7 -2 7 -2 7 -2 7 -2 7 -3 7 -3 8 -3 7 -3 7 -3 7 -4 8 -3 7 -3 8 -4 8 -4 8 -4 8 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1707293,0,82,0,0,1.89084,384,[82 -96 4 0 0 0 0 0 0 0 0 0 11 11 10 11 10 11 10 12 10 13 9 12 8 13 8 13 8 13 8 13 7 14 8 14 7 13 7 14 6 13 6 14 6 14 6 13 6 13 5 13 5 13 6 13 6 13 6 13 6 13 6 12 0 0 6 12 6 12 6 12 7 12 6 11 6 11 7 12 7 11 7 11 8 11 8 11 8 10 8 11 8 10 9 11 9 11 9 10 9 10 10 11 10 10 9 11 9 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1970314,0,82,0,0,2.15414,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -16 8 -16 8 -17 7 -18 6 -18 6 -17 5 -17 5 -17 4 -17 5 -18 4 -18 4 -18 3 -18 3 -18 3 -18 2 -18 2 -17 3 -17 3 -17 2 -16 2 -16 2 -16 2 -16 2 -16 2 -16 2 -16 3 0 0 -16 3 -15 3 -16 3 -15 4 -15 3 -15 3 -15 4 -15 4 -15 4 -15 5 -15 6 -14 5 -15 6 -14 6 -15 6 -14 6 -15 7 -14 7 -15 7 -14 7 -14 7 -14 7 -15 8 -15 8 -15 8 -14 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2168177,0,82,0,0,2.35193,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -11 -13 -11 -13 -11 -13 -11 -14 -10 -13 -10 -14 -9 -14 -9 -14 -9 -14 -8 -14 -9 -15 -8 -15 -8 -15 -7 -14 -7 -15 -7 -15 -7 -15 -7 -14 -7 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -7 -13 0 0 -7 -13 -6 -13 -7 -14 -7 -13 -7 -13 -7 -13 -7 -13 -8 -12 -8 -13 -8 -12 -9 -12 -8 -12 -8 -12 -9 -12 -9 -12 -9 -12 -9 -12 -10 -12 -10 -12 -11 -11 -10 -12 -10 -12 -10 -12 -11 -11 -11 -12 -11 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2669147,0,82,0,0,2.85288,384,[82 -96 4 0 0 0 0 0 0 0 0 0 15 0 16 1 15 0 16 2 15 2 15 2 15 3 15 3 16 3 14 3 15 4 15 4 15 4 15 5 14 5 15 5 14 5 13 5 14 5 13 5 13 5 13 5 12 4 13 5 13 5 13 5 0 0 13 4 13 4 13 4 13 4 13 4 13 3 13 3 13 3 13 3 13 2 13 2 13 2 13 2 13 2 14 1 14 1 14 1 15 1 14 1 14 0 14 1 14 0 15 0 15 0 15 0 15 0 0 0 0 0 0 0 0 0 0 0 ]
