type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1370040,0,28,0,0,1.5534,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -6 -11 -5 -11 -5 -11 -5 -12 -4 -11 -4 -11 -3 -12 -3 -11 -3 -12 -3 -11 -3 -12 -3 -12 -3 -12 -3 -11 -3 -11 -3 -12 -3 -11 -2 -10 -2 -11 -2 -11 -2 -10 -2 -11 -2 -9 -3 -10 -3 -10 -3 -10 0 0 -3 -10 -3 -10 -4 -10 -4 -9 -4 -9 -4 -10 -4 -10 -4 -9 -4 -9 -4 -9 -5 -9 -5 -9 -5 -9 -5 -9 -5 -9 -6 -10 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -7 -9 -7 -8 -7 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1375521,0,157,0,0,1.56005,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 3 -25 3 -24 4 -26 5 -26 6 -25 6 -23 7 -24 7 -23 8 -24 8 -23 8 -24 9 -24 9 -23 8 -23 8 -21 9 -24 9 -21 8 -21 8 -20 8 -20 9 -20 8 -21 8 -19 7 -21 8 -21 8 -21 0 0 6 -20 7 -22 6 -21 5 -21 4 -20 5 -21 5 -21 4 -20 3 -21 5 -21 4 -22 3 -21 2 -22 3 -20 3 -22 3 -22 2 -24 2 -21 2 -22 1 -22 2 -23 1 -23 1 -24 0 -24 0 -23 0 -23 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1391373,0,135,0,0,1.57447,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -11 21 -12 22 -13 22 -14 23 -13 20 -14 20 -15 20 -14 19 -15 19 -14 18 -16 20 -16 20 -17 19 -15 19 -15 18 -16 18 -16 18 -14 16 -15 17 -15 16 -14 15 -15 16 -12 14 -14 17 -14 17 -15 17 0 0 -13 18 -13 17 -13 19 -11 17 -11 18 -12 18 -11 18 -10 17 -10 18 -10 17 -11 19 -9 18 -9 19 -10 19 -9 18 -10 21 -9 20 -9 21 -9 20 -8 20 -8 21 -8 21 -7 20 -8 22 -6 21 -7 22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1401690,0,390,0,0,1.58453,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -13 10 -13 11 -14 9 -14 10 -14 9 -14 9 -14 9 -14 9 -15 8 -14 7 -15 8 -15 8 -15 7 -15 7 -15 6 -15 6 -15 6 -14 6 -15 6 -14 6 -14 6 -14 5 -13 6 -14 6 -14 6 -14 7 0 0 -13 7 -12 6 -13 7 -12 7 -12 6 -12 7 -12 7 -11 7 -12 8 -11 8 -12 9 -11 8 -11 9 -11 9 -11 9 -12 10 -11 9 -11 10 -11 11 -10 10 -10 11 -11 10 -10 10 -11 11 -10 12 -11 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1403873,0,390,0,0,1.59051,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -24 -6 -25 -6 -25 -6 -25 -8 -24 -8 -24 -9 -23 -9 -24 -10 -23 -11 -22 -11 -24 -12 -23 -11 -23 -12 -22 -12 -22 -13 -21 -12 -22 -12 -20 -12 -21 -12 -19 -12 -20 -12 -19 -12 -19 -11 -19 -11 -19 -11 -20 -10 0 0 -20 -10 -19 -10 -20 -11 -19 -9 -19 -10 -19 -9 -20 -9 -20 -9 -21 -9 -20 -8 -21 -7 -20 -7 -21 -7 -22 -6 -21 -7 -22 -7 -21 -6 -22 -5 -22 -6 -22 -5 -23 -5 -23 -5 -22 -5 -24 -4 -23 -5 -24 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1427048,0,390,0,0,1.60978,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -1 -17 -1 -17 -1 -17 0 -18 0 -16 1 -17 1 -17 2 -16 2 -17 2 -15 2 -16 3 -17 3 -16 3 -16 3 -16 4 -16 4 -16 3 -15 4 -15 4 -14 4 -15 4 -14 4 -14 4 -15 4 -14 3 -15 0 0 3 -15 3 -14 3 -15 2 -14 2 -14 2 -14 2 -14 1 -14 1 -14 0 -14 0 -15 1 -14 0 -14 0 -15 0 -14 -1 -15 0 -14 -1 -15 -1 -15 -2 -15 -2 -16 -1 -15 -1 -15 -2 -16 -2 -16 -2 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1449263,0,82,0,0,1.63202,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -3 24 -4 25 -4 24 -6 24 -5 24 -6 24 -7 24 -7 23 -7 24 -8 22 -9 23 -10 24 -10 22 -10 21 -10 21 -9 21 -10 22 -10 21 -10 20 -9 19 -9 19 -9 19 -9 19 -9 19 -9 19 -9 20 0 0 -8 20 -7 19 -7 19 -7 20 -7 19 -6 19 -6 19 -6 19 -5 20 -5 20 -5 21 -5 19 -4 19 -4 20 -3 21 -3 22 -3 21 -3 22 -2 22 -2 22 -2 22 -2 22 -2 22 -1 23 -2 23 -1 23 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1706994,0,82,0,0,1.88976,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -10 -21 -9 -22 -9 -21 -8 -22 -8 -22 -6 -22 -6 -23 -6 -22 -5 -23 -5 -22 -5 -23 -4 -23 -3 -22 -3 -23 -3 -22 -3 -23 -3 -22 -3 -21 -2 -21 -2 -21 -2 -20 -2 -20 -2 -20 -2 -20 -2 -20 -3 -21 0 0 -4 -20 -3 -19 -4 -19 -4 -19 -4 -19 -5 -19 -5 -19 -5 -18 -5 -19 -6 -19 -7 -19 -6 -18 -7 -18 -7 -19 -7 -19 -8 -19 -8 -19 -9 -19 -9 -19 -10 -19 -9 -19 -9 -19 -9 -19 -11 -19 -9 -20 -10 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1901558,0,82,0,0,2.08434,384,[82 -96 4 0 0 0 0 0 0 0 0 0 15 3 15 4 15 4 15 5 15 6 15 5 15 5 14 6 14 5 14 7 14 7 14 7 14 7 13 8 13 7 13 8 13 7 13 7 12 7 12 7 12 7 12 6 12 6 12 7 12 7 12 6 0 0 12 5 13 6 12 6 12 5 12 5 12 5 12 4 12 4 13 3 13 3 13 3 12 3 13 3 13 3 14 2 14 2 14 2 14 1 14 1 14 0 14 1 14 1 15 1 15 1 15 1 15 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2402885,0,82,0,0,2.58565,384,[82 -96 4 0 0 0 0 0 0 0 0 0 11 -12 12 -12 11 -11 13 -11 12 -10 13 -10 13 -9 13 -10 13 -9 13 -9 14 -9 13 -10 14 -9 14 -8 13 -8 14 -7 14 -8 13 -7 13 -7 13 -7 13 -7 13 -7 12 -7 13 -7 13 -7 12 -8 0 0 12 -8 12 -7 12 -8 11 -8 11 -8 11 -8 11 -8 11 -8 11 -9 10 -9 11 -10 10 -9 10 -9 10 -10 10 -9 10 -11 10 -10 10 -11 10 -11 10 -11 10 -12 10 -11 9 -11 9 -12 10 -12 9 -12 0 0 0 0 0 0 0 0 0 0 ]
