type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1255217,0,28,0,0,1.43831,128,[28 -64 1 0 0 0 0 0 0 0 0 0 23 4 23 4 23 6 24 7 22 7 22 7 22 8 20 8 21 9 20 9 21 10 21 10 20 11 20 10 19 9 20 10 19 10 18 8 18 9 18 8 17 8 18 8 16 8 18 9 19 9 18 9 0 0 18 7 19 8 20 7 18 5 18 6 19 6 19 6 18 5 19 4 17 6 20 6 18 5 19 4 19 5 19 4 20 4 20 3 20 3 20 3 20 2 20 3 20 2 20 2 21 2 20 2 20 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1255589,0,157,0,0,1.44411,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 37 28 35 26 39 30 37 31 36 32 32 29 34 30 32 29 33 30 32 33 30 37 31 36 28 35 27 34 25 31 31 36 27 32 28 32 25 31 28 30 27 29 28 28 25 29 25 32 27 32 26 30 0 0 28 26 30 30 29 28 32 27 29 25 31 26 30 23 31 22 32 21 30 26 32 27 28 23 31 23 30 22 34 23 33 23 37 23 33 20 34 20 35 17 35 19 35 17 38 20 37 22 35 19 35 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1275102,0,135,0,0,1.4579,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -24 -3 -24 -4 -25 -5 -26 -6 -23 -6 -23 -7 -23 -8 -22 -8 -22 -9 -21 -8 -23 -9 -24 -9 -22 -9 -22 -8 -20 -9 -22 -10 -21 -9 -19 -8 -20 -8 -19 -9 -19 -9 -19 -9 -18 -7 -20 -7 -21 -8 -20 -8 0 0 -20 -7 -20 -7 -21 -7 -20 -5 -20 -5 -21 -6 -20 -6 -19 -5 -20 -4 -19 -5 -21 -5 -20 -4 -21 -3 -21 -4 -20 -4 -22 -4 -21 -3 -21 -3 -21 -3 -21 -2 -21 -3 -21 -2 -21 -2 -22 -1 -21 -1 -21 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-29,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1286207,0,390,0,0,1.46875,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 10 12 10 12 9 13 9 13 8 13 8 14 7 14 7 14 7 15 7 13 7 14 7 14 6 14 6 13 5 13 5 14 5 14 5 13 5 13 5 13 5 13 5 13 5 13 5 13 5 13 6 13 0 0 6 12 6 12 6 12 6 11 6 11 6 12 6 11 6 11 7 12 7 10 8 11 7 10 8 11 8 10 8 10 9 11 8 10 9 10 9 10 9 10 9 11 9 10 9 10 10 9 10 10 10 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1307293,0,390,0,0,1.48975,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -17 6 -18 6 -18 5 -19 5 -17 4 -18 3 -18 3 -18 3 -18 2 -18 2 -18 2 -18 2 -18 1 -18 1 -17 0 -17 1 -17 1 -16 1 -17 0 -16 0 -16 0 -16 -1 -15 0 -16 1 -16 1 -16 1 0 0 -16 1 -15 1 -16 2 -15 2 -15 1 -15 2 -15 2 -15 2 -15 3 -15 4 -15 4 -14 4 -15 4 -15 4 -14 4 -15 5 -14 5 -15 5 -15 5 -15 6 -15 6 -15 5 -14 6 -14 7 -15 7 -15 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1333459,0,82,0,0,1.51587,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -4 8 -4 9 -4 8 -5 9 -5 8 -5 8 -5 8 -5 8 -6 7 -5 7 -6 7 -6 7 -6 7 -6 7 -6 6 -6 7 -6 7 -6 6 -6 6 -6 6 -6 6 -6 6 -5 6 -5 6 -6 6 -5 6 0 0 -5 6 -5 6 -5 6 -5 6 -5 6 -5 6 -5 6 -4 6 -5 6 -4 6 -4 7 -4 6 -4 6 -4 7 -3 7 -3 7 -3 7 -3 7 -3 7 -3 7 -3 7 -3 7 -3 7 -3 7 -3 8 -3 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1592377,0,82,0,0,1.77485,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -15 10 -16 10 -16 9 -17 9 -16 8 -17 8 -17 8 -16 7 -17 7 -16 6 -18 6 -18 6 -17 5 -17 4 -16 4 -16 5 -17 5 -16 4 -16 4 -16 4 -15 4 -15 4 -15 4 -15 4 -15 4 -15 5 0 0 -15 5 -14 5 -15 5 -15 6 -14 5 -14 5 -14 6 -14 6 -14 6 -13 7 -14 7 -13 6 -13 7 -13 7 -13 7 -14 8 -13 7 -13 9 -13 9 -13 9 -13 9 -13 9 -13 9 -13 9 -13 9 -13 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1786810,0,82,0,0,1.96929,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -4 -10 -3 -10 -3 -10 -3 -10 -2 -10 -2 -10 -2 -10 -2 -10 -1 -10 -1 -9 -1 -10 -1 -10 -1 -10 0 -9 0 -9 -1 -10 0 -9 -1 -9 0 -9 0 -9 -1 -9 -1 -9 -1 -9 0 -9 0 -9 -1 -9 0 0 -1 -9 -1 -8 -1 -9 -1 -8 -1 -8 -1 -8 -1 -8 -2 -8 -2 -9 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -2 -8 -3 -9 -2 -8 -3 -9 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -3 -8 -4 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,84:72:07:34:0C:02,-76,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1921271,0,87,0,0,2.10385,128,[87 112 5 0 0 0 0 0 0 0 0 0 11 7 7 7 8 6 11 1 11 6 15 2 18 5 21 4 26 9 24 8 26 10 25 11 23 9 20 9 23 7 19 6 25 1 30 1 30 2 30 2 31 1 33 2 27 4 24 0 21 -2 22 -8 0 0 20 -14 20 -16 23 -16 22 -18 27 -17 27 -15 25 -15 25 -13 25 -5 21 -10 20 -7 14 -6 11 -10 10 -10 10 -8 9 -10 8 -9 8 -6 6 -5 4 -7 4 -3 7 -2 8 0 7 1 2 7 -2 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-29,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2291946,0,82,0,0,2.47434,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -16 1 -18 0 -17 -1 -18 -1 -16 -2 -17 -2 -17 -3 -17 -3 -16 -4 -15 -3 -17 -3 -17 -3 -16 -3 -15 -4 -15 -4 -15 -4 -16 -4 -14 -3 -15 -4 -14 -4 -14 -4 -14 -4 -14 -3 -14 -3 -14 -3 -15 -3 0 0 -15 -3 -14 -3 -15 -3 -14 -2 -14 -2 -14 -2 -14 -2 -14 -1 -15 -2 -14 0 -14 0 -14 0 -14 1 -14 1 -14 0 -15 1 -14 1 -15 2 -15 1 -14 2 -14 1 -14 1 -14 2 -15 3 -15 3 -15 3 0 0 0 0 0 0 0 0 0 0 ]
