type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,84:72:07:34:0C:02,-82,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,307761,0,74,0,0,0.490832,128,[74 -96 4 0 0 0 0 0 0 0 0 0 -2 -8 0 -7 3 -9 1 -12 2 -8 7 -11 17 -10 14 -12 18 -17 22 -13 24 -19 25 -13 28 -15 29 -13 28 -13 32 -15 26 -15 26 -12 26 -16 22 -20 19 -17 19 -21 16 -23 16 -23 16 -23 17 -22 0 0 11 -21 8 -17 7 -11 9 -13 6 -8 7 -11 3 -11 4 -5 1 -10 1 -11 7 -11 6 -11 7 -6 8 -13 8 -7 6 -8 3 -8 0 -13 4 -13 2 -17 3 -23 3 -22 3 -16 8 -19 7 -16 8 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,84:72:07:34:0C:02,-83,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1511184,0,74,0,0,1.69384,128,[74 -96 4 0 0 0 0 0 0 0 0 0 9 3 7 5 4 7 4 4 2 5 6 6 6 5 8 6 9 8 11 7 13 10 15 12 14 13 11 10 10 10 12 14 13 14 16 13 13 13 9 9 9 10 10 3 11 5 12 8 12 6 7 4 0 0 7 0 6 -1 3 2 4 2 5 -2 1 0 3 2 3 1 1 1 3 3 1 2 4 4 3 2 7 4 6 3 8 6 8 2 8 2 11 2 9 -1 13 1 9 2 10 2 11 2 8 3 9 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-18,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1724930,0,28,0,0,1.90781,128,[28 -64 1 0 0 0 0 0 0 0 0 0 8 -9 8 -9 8 -9 9 -10 9 -8 9 -7 9 -7 9 -7 9 -7 8 -7 10 -8 9 -8 10 -7 9 -7 9 -6 10 -7 9 -6 8 -6 9 -6 9 -5 8 -5 9 -6 7 -5 8 -6 9 -7 8 -6 0 0 8 -6 8 -7 8 -7 7 -7 7 -6 8 -7 7 -7 7 -6 7 -8 7 -6 7 -7 6 -7 6 -8 7 -7 7 -7 8 -8 7 -8 7 -8 7 -8 6 -8 7 -8 6 -8 6 -8 6 -9 5 -8 6 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-18,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1733084,0,157,0,0,1.91547,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 -4 -12 -3 -12 -4 -12 -4 -13 -3 -12 -2 -12 -2 -12 -1 -11 -2 -12 -2 -11 -1 -13 -2 -13 0 -12 -1 -12 -1 -11 -1 -13 -1 -12 -1 -11 -1 -11 -1 -11 -1 -10 -1 -11 -1 -10 -1 -11 -1 -11 0 -11 0 0 -2 -10 -2 -11 -2 -11 -3 -11 -2 -10 -2 -10 -3 -10 -2 -10 -4 -10 -2 -9 -3 -11 -3 -9 -4 -10 -3 -10 -3 -10 -4 -11 -4 -11 -4 -10 -4 -10 -4 -10 -4 -10 -5 -10 -4 -10 -4 -11 -5 -9 -5 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1751616,0,135,0,0,1.93443,128,[-121 112 8 0 0 0 0 0 0 0 0 0 10 5 10 6 10 6 10 7 9 6 8 7 9 7 8 7 8 7 8 6 9 8 9 7 8 8 8 7 7 7 8 8 7 8 7 6 7 7 7 7 6 7 7 7 6 6 7 7 8 7 7 7 0 0 7 6 8 7 8 6 8 5 7 5 8 6 8 5 7 5 8 4 7 5 8 5 7 4 9 4 8 5 8 5 9 5 9 5 8 4 8 4 8 3 8 4 9 4 9 4 10 4 9 3 9 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1763846,0,390,0,0,1.94643,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 16 -4 16 -3 17 -3 17 -2 16 -2 16 -2 16 -1 16 -1 16 -1 16 0 17 0 17 0 16 0 16 1 16 1 16 1 15 1 15 1 15 1 15 1 15 1 15 1 14 1 15 1 15 1 15 1 0 0 14 0 14 0 14 0 14 -1 13 0 14 0 14 -1 14 -1 13 -2 14 -2 14 -3 14 -2 14 -2 14 -3 13 -3 14 -4 14 -4 14 -5 14 -4 14 -5 14 -4 14 -4 14 -5 14 -5 14 -5 14 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1787006,0,390,0,0,1.96943,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -17 -3 -18 -3 -17 -4 -17 -4 -16 -5 -16 -5 -17 -5 -16 -6 -16 -6 -16 -6 -16 -7 -16 -7 -16 -7 -16 -8 -16 -7 -16 -7 -15 -7 -14 -7 -15 -8 -14 -8 -14 -7 -14 -7 -13 -7 -14 -7 -14 -7 -14 -7 0 0 -14 -7 -13 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -14 -5 -14 -4 -14 -4 -14 -4 -14 -4 -14 -4 -15 -3 -15 -3 -15 -4 -15 -3 -15 -2 -15 -2 -15 -3 -15 -2 -15 -2 -16 -2 -16 -2 -16 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1808268,0,82,0,0,1.99062,384,[82 -96 4 0 0 0 0 0 0 0 0 0 10 12 10 13 9 13 9 14 9 13 9 14 8 14 8 13 7 14 7 13 7 15 7 15 7 15 6 15 6 14 5 15 5 15 5 14 5 14 5 14 5 14 5 14 4 13 4 13 5 14 5 14 0 0 5 14 5 13 5 14 5 12 5 13 5 12 6 13 6 12 6 12 6 12 7 12 6 12 7 12 7 12 7 12 7 12 7 12 8 12 8 11 8 11 8 12 8 11 8 11 9 11 9 12 9 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2041261,0,82,0,0,2.22375,384,[82 -96 4 0 0 0 0 0 0 0 0 0 18 -1 18 -1 18 -1 19 0 18 1 19 1 18 1 18 2 18 2 17 2 18 3 18 3 18 3 17 4 17 4 17 4 17 4 15 4 17 4 16 4 16 4 16 4 15 4 16 4 16 4 16 3 0 0 15 3 15 3 16 3 15 2 15 2 15 2 15 2 15 1 15 1 15 0 15 0 15 0 15 0 16 0 15 0 16 -1 15 -1 16 -2 16 -2 15 -2 16 -2 16 -2 15 -2 16 -3 16 -2 16 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-34,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2264759,0,82,0,0,2.44721,384,[82 -96 4 0 0 0 0 0 0 0 0 0 7 14 7 15 7 15 6 16 5 15 5 15 5 16 4 15 4 16 4 15 4 16 3 16 3 16 3 15 2 15 2 16 2 16 1 15 2 15 2 15 2 14 1 14 1 14 1 14 1 14 1 14 0 0 2 14 2 14 2 14 2 13 2 13 3 13 3 13 3 13 3 14 4 13 4 13 4 13 4 13 5 13 4 13 5 14 5 13 6 13 5 14 6 13 5 13 6 13 6 13 6 13 6 14 6 13 0 0 0 0 0 0 0 0 0 0 ]
