type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-14,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2260298,0,28,0,0,2.44344,128,[28 -64 1 0 0 0 0 0 0 0 0 0 9 -23 9 -22 10 -23 11 -24 11 -22 12 -20 12 -21 12 -19 12 -20 11 -19 13 -21 12 -22 14 -20 12 -20 12 -18 14 -20 13 -19 10 -18 11 -17 12 -17 11 -16 11 -18 9 -16 11 -17 11 -19 12 -17 0 0 9 -18 11 -19 10 -20 7 -19 7 -18 8 -19 8 -19 7 -18 6 -20 8 -17 8 -20 6 -18 5 -20 7 -19 7 -19 8 -21 6 -21 5 -20 6 -20 4 -20 5 -20 4 -20 4 -20 4 -22 3 -20 3 -21 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-14,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2267568,0,157,0,0,2.45002,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 15 18 14 18 15 19 15 20 13 19 11 19 12 20 10 19 11 20 10 18 10 22 11 21 9 22 10 20 9 19 10 21 9 19 10 17 8 18 8 18 8 17 9 18 8 15 8 18 10 18 8 18 0 0 10 17 10 18 12 17 13 15 10 15 11 16 12 15 10 14 13 14 10 15 12 17 11 14 13 14 12 15 13 15 14 16 15 15 13 14 13 15 14 13 13 14 15 13 14 13 15 14 15 12 15 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-15,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2281956,0,135,0,0,2.46486,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -1 19 -1 19 -1 20 -2 21 -3 19 -4 18 -4 19 -4 17 -4 18 -4 17 -5 19 -5 19 -6 18 -5 18 -5 16 -5 19 -5 17 -3 15 -5 16 -5 15 -5 15 -4 16 -4 13 -5 16 -4 17 -5 15 0 0 -3 16 -3 16 -3 17 -1 16 -2 15 -2 15 -2 15 -2 14 0 16 -2 14 -2 17 -1 14 0 16 -1 15 -1 16 -1 17 0 17 0 16 0 16 1 15 0 16 1 16 1 15 1 17 2 15 2 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-14,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2285637,0,135,0,0,2.47071,128,[-121 112 8 0 0 0 0 0 0 0 0 0 19 14 18 15 19 15 20 17 17 16 15 17 16 17 14 16 15 17 14 15 15 18 16 18 14 19 14 17 13 17 14 18 13 18 12 15 12 16 11 16 11 15 12 16 11 13 12 16 14 16 12 16 0 0 13 14 13 16 15 16 15 13 13 13 13 14 14 13 13 13 15 12 12 13 15 14 13 12 16 12 14 13 14 13 16 14 16 13 16 12 15 12 16 11 16 12 16 11 15 11 17 12 17 10 17 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-24,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2296734,0,390,0,0,2.47934,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -6 17 -7 18 -7 17 -8 17 -8 16 -9 16 -9 16 -9 16 -10 15 -8 14 -9 16 -10 15 -10 15 -10 14 -10 14 -11 14 -10 14 -9 13 -10 13 -10 12 -10 12 -9 12 -9 12 -9 12 -9 13 -9 13 0 0 -9 13 -9 12 -9 13 -8 12 -8 12 -8 13 -8 13 -7 12 -8 13 -6 13 -6 14 -6 13 -6 14 -6 14 -6 13 -6 14 -5 14 -5 14 -5 15 -4 14 -5 15 -5 14 -4 14 -3 15 -4 15 -3 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-24,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2315846,0,390,0,0,2.49838,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 6 14 6 14 6 15 6 15 5 14 5 15 4 15 4 15 3 15 4 14 3 15 2 15 3 15 2 15 2 14 1 15 1 15 1 14 2 14 2 13 2 14 2 13 2 13 2 13 2 13 2 13 0 0 2 13 2 12 2 13 3 12 2 12 3 12 3 12 4 12 4 12 4 12 4 12 4 11 4 12 5 12 5 12 5 12 6 12 6 12 6 12 6 11 6 12 6 11 6 11 7 12 7 11 7 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-24,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2333139,0,82,0,0,2.5156,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -11 -15 -10 -16 -10 -16 -10 -17 -9 -17 -8 -17 -8 -17 -8 -17 -7 -17 -7 -17 -7 -17 -7 -17 -7 -17 -6 -17 -6 -17 -6 -17 -6 -16 -6 -16 -6 -16 -6 -15 -6 -16 -6 -16 -6 -15 -6 -15 -6 -16 -6 -15 0 0 -6 -15 -6 -14 -7 -14 -7 -14 -6 -14 -7 -14 -7 -14 -7 -13 -8 -14 -8 -13 -9 -13 -9 -13 -9 -12 -9 -13 -9 -13 -10 -13 -10 -12 -10 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -12 -12 -12 -11 -12 -12 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-24,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2679064,0,82,0,0,2.86175,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -11 -13 -11 -13 -11 -13 -10 -14 -10 -14 -9 -14 -9 -14 -9 -14 -9 -14 -8 -14 -7 -15 -7 -15 -7 -15 -7 -15 -7 -14 -7 -15 -7 -14 -6 -14 -7 -14 -7 -13 -6 -13 -6 -14 -6 -13 -6 -14 -6 -14 -6 -14 0 0 -7 -13 -7 -12 -7 -13 -7 -12 -7 -12 -8 -12 -8 -12 -8 -11 -8 -12 -8 -11 -8 -12 -8 -11 -8 -11 -9 -11 -9 -10 -10 -11 -9 -11 -10 -11 -11 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -11 -11 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-24,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2795837,0,82,0,0,2.97847,384,[82 -96 4 0 0 0 0 0 0 0 0 0 6 15 6 15 5 15 5 16 4 15 4 16 3 15 2 15 2 15 2 15 2 16 2 16 1 15 1 15 1 15 1 15 1 15 1 14 0 14 0 14 0 14 0 14 0 13 1 13 0 14 1 14 0 0 1 14 1 13 1 13 1 13 1 13 1 12 1 13 1 12 2 13 3 12 3 13 3 12 3 12 4 12 3 12 4 13 4 12 4 13 4 13 4 12 4 13 4 13 5 12 6 12 5 12 6 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-24,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,3296971,0,82,0,0,3.47967,384,[82 -96 4 0 0 0 0 0 0 0 0 0 16 4 18 5 16 5 17 6 16 6 16 7 16 8 15 8 16 8 14 7 15 8 15 8 15 8 15 9 15 9 13 9 14 10 12 8 13 9 12 9 13 9 13 9 11 8 12 8 13 8 13 8 0 0 13 8 12 7 13 8 12 6 12 7 12 7 12 7 12 6 13 7 12 5 13 5 13 5 13 5 14 6 12 5 15 5 13 5 15 4 14 5 14 4 14 5 14 4 13 3 15 3 15 4 15 4 0 0 0 0 0 0 0 0 0 0 ]
