type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1953244,0,28,0,0,2.13708,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -10 -7 -10 -7 -10 -8 -10 -8 -9 -8 -9 -8 -9 -8 -8 -8 -8 -9 -8 -8 -8 -9 -8 -9 -8 -9 -8 -8 -7 -8 -8 -9 -7 -8 -7 -8 -7 -8 -7 -8 -6 -8 -6 -8 -6 -7 -7 -7 -7 -8 -7 -8 0 0 -7 -7 -7 -7 -7 -7 -7 -6 -7 -6 -8 -7 -7 -6 -7 -6 -8 -6 -7 -6 -8 -6 -8 -5 -8 -5 -8 -5 -8 -5 -8 -6 -9 -5 -8 -5 -8 -5 -9 -5 -8 -5 -9 -4 -9 -4 -9 -4 -9 -4 -9 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1956047,0,157,0,0,2.14344,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 9 21 8 22 8 23 7 25 6 22 5 23 4 23 3 22 3 23 3 22 4 24 4 24 3 23 3 23 2 22 2 23 2 22 2 20 2 21 1 21 1 20 1 20 2 18 2 20 3 21 2 20 0 0 3 19 3 19 4 20 5 18 5 18 4 19 4 19 4 17 6 18 4 17 6 19 6 17 8 17 6 18 6 18 7 19 8 18 8 18 7 18 8 17 7 18 8 17 9 17 10 17 10 16 10 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1978311,0,135,0,0,2.16192,128,[-121 112 8 0 0 0 0 0 0 0 0 0 4 -24 5 -24 5 -24 7 -26 7 -23 7 -23 8 -23 8 -22 9 -22 8 -22 9 -23 9 -24 10 -23 9 -22 9 -21 10 -22 10 -21 8 -18 9 -19 9 -19 9 -18 9 -19 8 -17 8 -19 8 -20 8 -19 0 0 6 -20 7 -19 7 -20 5 -19 5 -19 5 -20 5 -19 4 -18 4 -20 5 -18 4 -20 3 -19 2 -20 3 -20 3 -20 4 -21 2 -21 2 -20 2 -20 1 -20 2 -20 1 -21 0 -20 0 -21 -1 -20 -1 -20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-29,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,1988873,0,390,0,0,2.17219,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 9 -14 9 -14 10 -13 10 -13 11 -12 11 -12 11 -11 11 -11 12 -11 12 -11 12 -11 12 -11 12 -10 12 -10 13 -10 12 -10 12 -9 12 -9 12 -9 12 -9 12 -9 12 -8 11 -8 11 -8 11 -9 11 -9 0 0 11 -9 10 -8 10 -10 9 -9 10 -9 10 -9 10 -9 10 -10 9 -10 8 -10 8 -10 8 -10 8 -10 8 -11 8 -10 8 -11 8 -11 8 -11 8 -11 7 -12 8 -11 7 -12 7 -11 7 -12 7 -12 6 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2007766,0,390,0,0,2.19099,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -9 -16 -8 -17 -8 -17 -7 -18 -7 -17 -7 -18 -6 -18 -6 -17 -5 -18 -5 -17 -5 -18 -4 -18 -4 -18 -4 -18 -4 -17 -3 -17 -3 -17 -3 -16 -3 -17 -3 -16 -3 -16 -2 -16 -3 -15 -3 -16 -3 -16 -3 -15 0 0 -4 -15 -4 -15 -4 -15 -4 -14 -4 -14 -4 -14 -5 -14 -5 -14 -5 -14 -6 -13 -6 -14 -6 -13 -6 -13 -7 -13 -6 -13 -7 -14 -7 -13 -8 -13 -8 -13 -8 -13 -8 -13 -8 -13 -8 -13 -9 -13 -9 -13 -9 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2029426,0,82,0,0,2.21258,384,[82 -96 4 0 0 0 0 0 0 0 0 0 0 -10 1 -10 1 -10 1 -10 2 -10 2 -10 2 -10 2 -10 2 -10 3 -9 3 -10 3 -10 3 -9 3 -9 3 -9 3 -9 3 -9 3 -8 3 -8 3 -8 3 -8 3 -8 3 -8 3 -8 3 -8 3 -8 0 0 2 -8 2 -8 2 -8 2 -8 2 -7 2 -8 2 -8 1 -8 1 -8 1 -8 1 -8 1 -7 1 -8 1 -8 0 -8 0 -8 0 -8 0 -8 0 -8 -1 -8 0 -8 0 -8 0 -8 -1 -8 -1 -8 -1 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-28,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,2278632,0,82,0,0,2.46204,384,[82 -96 4 0 0 0 0 0 0 0 0 0 17 3 17 3 17 3 18 5 16 4 17 5 16 5 16 6 16 7 15 6 16 7 16 7 16 7 15 7 15 7 15 8 15 8 13 7 14 8 13 7 14 7 13 8 12 7 13 7 13 7 14 7 0 0 13 7 13 6 14 6 13 5 13 6 13 5 13 5 13 4 13 5 13 3 13 4 13 3 13 3 14 3 13 3 15 3 13 2 14 2 14 2 14 1 15 1 14 1 14 1 14 0 14 0 15 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2489026,0,82,0,0,2.67227,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -22 11 -22 10 -23 10 -24 9 -24 8 -24 7 -24 6 -23 5 -24 5 -24 5 -24 5 -25 4 -25 4 -24 4 -24 4 -24 3 -23 3 -22 3 -23 3 -23 2 -22 3 -22 2 -21 2 -21 3 -22 3 -21 3 0 0 -20 4 -20 4 -21 5 -20 5 -20 4 -20 5 -19 5 -20 6 -20 6 -18 6 -19 7 -18 7 -18 8 -18 8 -18 8 -19 8 -18 9 -19 9 -19 10 -18 10 -18 10 -18 10 -18 11 -18 11 -18 11 -17 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:93:37:91:55:87,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2686806,0,123,0,0,2.87029,128,[123 -80 7 0 0 0 0 0 0 0 0 0 0 -29 -2 -28 -1 -32 -3 -38 0 -30 -2 -32 -2 -31 -3 -30 0 -32 -3 -33 -5 -36 -8 -35 -10 -32 -10 -33 -10 -31 -11 -33 -9 -30 -7 -25 -5 -24 -3 -19 -1 -16 2 -13 1 -9 5 -6 4 0 5 2 0 0 9 11 8 12 9 15 9 16 9 17 9 19 8 15 8 17 8 18 8 16 6 18 5 11 0 11 -1 1 -2 0 3 -4 7 -6 7 -8 1 -8 4 -6 -1 -8 1 -10 -4 -9 -2 -10 -6 -13 -4 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,2991495,0,82,0,0,3.17478,384,[82 -96 4 0 0 0 0 0 0 0 0 0 6 17 5 17 4 17 4 17 3 17 3 17 2 17 2 16 2 17 1 17 1 17 1 18 1 17 0 17 0 16 0 17 0 16 0 16 0 16 0 15 -1 15 -1 15 0 15 0 14 0 15 0 15 0 0 0 14 1 14 1 14 2 14 1 14 1 14 2 14 2 13 2 14 3 13 3 14 3 13 4 13 4 13 4 13 5 13 5 13 5 13 5 13 5 13 5 13 5 12 6 13 6 13 7 13 7 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,3277624,0,82,0,0,3.46098,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -7 7 -7 7 -7 7 -8 7 -7 6 -8 6 -8 6 -8 5 -8 5 -8 5 -8 5 -8 5 -8 4 -8 4 -8 4 -8 4 -8 4 -8 4 -8 4 -8 4 -8 4 -8 3 -7 3 -8 3 -8 3 -7 4 0 0 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -7 4 -6 4 -6 4 -6 4 -6 5 -6 5 -6 5 -6 5 -6 5 -6 5 -6 5 -6 5 -6 5 -5 5 -5 6 -6 6 -5 5 -6 6 -5 6 -5 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-35,11,1,7,1,1,1,0,0,0,1,-96,0,6,1,3410537,0,82,0,0,3.59389,384,[82 -96 4 0 0 0 0 0 0 0 0 0 11 -26 12 -26 13 -26 13 -25 15 -24 15 -23 16 -23 16 -22 16 -23 17 -21 18 -21 18 -22 18 -21 19 -20 18 -19 18 -20 18 -19 17 -18 18 -19 17 -18 17 -18 17 -18 17 -17 17 -17 17 -17 16 -18 0 0 15 -18 14 -18 14 -18 13 -18 14 -18 13 -18 13 -18 13 -19 12 -19 11 -19 11 -20 12 -19 11 -19 11 -20 10 -21 10 -21 11 -21 10 -22 10 -22 9 -22 9 -22 8 -22 9 -22 9 -24 8 -23 8 -23 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:4F:00:2E:CA:B4,-19,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3421778,0,37,0,0,3.60507,128,[37 80 2 0 0 0 0 0 0 0 0 0 -2 -24 -2 -25 -1 -25 0 -27 1 -24 1 -24 2 -24 2 -23 3 -24 3 -23 3 -25 4 -25 5 -24 4 -23 4 -22 5 -24 5 -23 4 -20 4 -21 4 -21 4 -20 5 -21 3 -19 3 -21 4 -22 4 -21 0 0 2 -21 3 -21 2 -21 1 -20 1 -20 1 -21 1 -20 0 -19 0 -20 1 -19 0 -21 -1 -19 -2 -20 -1 -20 -1 -20 -1 -22 -2 -21 -2 -20 -2 -20 -3 -20 -3 -20 -3 -20 -4 -20 -4 -21 -5 -20 -5 -20 0 0 0 0 0 0 0 0 0 0 ]
